"","gemeinde_name","tooltip","total","gemeinde_nummer","gemeinde_d"
"1840","L'Abbaye","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique de la Vallée de Joux S.A.$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£35.86$/td£$td style='text-align:right@'£16.34$/td£$td style='text-align:right@'£0$/td£$td style='text-align:right@'£15.08$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",35.86,5871,"L'Abbaye"
"1841","Le Chenit","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique de la Vallée de Joux S.A.$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£35.86$/td£$td style='text-align:right@'£16.34$/td£$td style='text-align:right@'£0$/td£$td style='text-align:right@'£15.08$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",35.86,5872,"Le Chenit"
"1842","Le Lieu","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique de la Vallée de Joux S.A.$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£35.86$/td£$td style='text-align:right@'£16.34$/td£$td style='text-align:right@'£0$/td£$td style='text-align:right@'£15.08$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",35.86,5873,"Le Lieu"
"1843","Allaman","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique des Forces de l'Aubonne SA (SEFA¢$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£34.78$/td£$td style='text-align:right@'£15.88$/td£$td style='text-align:right@'£1.32$/td£$td style='text-align:right@'£13.17$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",34.78,5851,"Allaman"
"1844","Aubonne","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique des Forces de l'Aubonne SA (SEFA¢$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£34.78$/td£$td style='text-align:right@'£15.88$/td£$td style='text-align:right@'£1.32$/td£$td style='text-align:right@'£13.17$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",34.78,5422,"Aubonne"
"1845","Etoy","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique des Forces de l'Aubonne SA (SEFA¢$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£34.78$/td£$td style='text-align:right@'£15.88$/td£$td style='text-align:right@'£1.32$/td£$td style='text-align:right@'£13.17$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",34.78,5636,"Etoy"
"1846","Bière","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique des Forces de l'Aubonne SA (SEFA¢$/td£$td style='background-color:#ee923c@color:black@text-align:right@'£34.78$/td£$td style='text-align:right@'£15.88$/td£$td style='text-align:right@'£1.32$/td£$td style='text-align:right@'£13.17$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",34.78,5425,"Bière"
"1847","Bougy-Villars","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique des Forces de l'Aubonne SA (SEFA¢$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£34.08$/td£$td style='text-align:right@'£15.88$/td£$td style='text-align:right@'£0.62$/td£$td style='text-align:right@'£13.17$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",34.08,5426,"Bougy-Villars"
"1848","Saint-Livres","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique des Forces de l'Aubonne SA (SEFA¢$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£34.78$/td£$td style='text-align:right@'£15.88$/td£$td style='text-align:right@'£1.32$/td£$td style='text-align:right@'£13.17$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",34.78,5435,"Saint-Livres"
"1849","Féchy","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société Electrique des Forces de l'Aubonne SA (SEFA¢$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£34.08$/td£$td style='text-align:right@'£15.88$/td£$td style='text-align:right@'£0.62$/td£$td style='text-align:right@'£13.17$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",34.08,5427,"Féchy"
"1850","Cormoret","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.13$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.2$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.13,432,"Cormoret"
"1851","La Chaux-des-Breuleux","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.53$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£0.6$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.53,6744,NA
"1852","Mont-Tramelan","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.13$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.2$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.13,437,"Mont-Tramelan"
"1853","Muriaux","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.03$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.1$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.03,6753,"Muriaux"
"1854","Les Breuleux","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.53$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£0.6$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.53,6743,"Les Breuleux"
"1855","Cortébert","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.33$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.4$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.33,433,"Cortébert"
"1856","La Ferrière","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.93$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.93,435,"La Ferrière"
"1857","Le Noirmont","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.48$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£0.55$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.48,6754,"Le Noirmont"
"1858","Saignelégier","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.93$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.93,6757,"Saignelégier"
"1859","Villeret","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.13$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.2$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.13,448,"Villeret"
"1860","Saint-Imier","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#b0dac2@color:black@text-align:right@'£30.55$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.62$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.55,443,"St. Immer"
"1861","Le Bémont (JU)","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.93$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.93,6741,"Le Bémont JU"
"1862","Sonvilier","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.23$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.3$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.23,445,"Sonvilier"
"1863","Le Locle","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.53$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.6$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.53,6436,"Le Locle"
"1864","Les Bois","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.73$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£0.8$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.73,6742,"Les Bois"
"1865","Courtelary","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.23$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.3$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.23,434,"Courtelary"
"1866","Renan (BE)","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£Société des Forces Électriques de La Goule SA$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£30.13$/td£$td style='text-align:right@'£10.89$/td£$td style='text-align:right@'£1.2$/td£$td style='text-align:right@'£14.14$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",30.13,441,"Renan BE"
"1867","Sargans","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£St. Gallisch-Appenzellische Kraftwerke AG$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.34$/td£$td style='text-align:right@'£13.97$/td£$td style='text-align:right@'£0.6$/td£$td style='text-align:right@'£10.91$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.34,3296,"Sargans"
"1868","Degersheim","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£St. Gallisch-Appenzellische Kraftwerke AG$/td£$td style='background-color:#b0dac2@color:black@text-align:right@'£29.34$/td£$td style='text-align:right@'£13.97$/td£$td style='text-align:right@'£0.6$/td£$td style='text-align:right@'£10.91$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.34,3401,"Degersheim"
"1869","Bürglen (TG)","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£St. Gallisch-Appenzellische Kraftwerke AG$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£29.23$/td£$td style='text-align:right@'£13.97$/td£$td style='text-align:right@'£0.49$/td£$td style='text-align:right@'£10.91$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",29.23,4911,"Bürglen TG"
"1870","Wald (AR)","$table style='width:100%@'£$thead£$tr style='background-color:#f0f0f0@'£$th£Netzbetreiber$/th£$th£Total$/th£$th£Energie$/th£$th£Abgaben$/th£$th£Netznutzung$/th£$th£Netzzuschlag$/th£$/tr£$/thead£$tbody£$tr£$td£St. Gallisch-Appenzellische Kraftwerke AG$/td£$td style='background-color:#e6cc84@color:black@text-align:right@'£28.74$/td£$td style='text-align:right@'£13.97$/td£$td style='text-align:right@'£0$/td£$td style='text-align:right@'£10.91$/td£$td style='text-align:right@'£2.3$/td£$/tr£$/tbody£$/table£",28.74,3036,"Wald AR"
