"","gemeinde_nummer","gemeinde_name_x","total_2026","gemeinde_name_y","total_2025","diff","pourc_diff","abs_pourc_diff"
"335",794,"Zweisimmen",27.7,"Zweisimmen",28.6,0.9,3.15,3.15
"336",904,"Röthenbach im Emmental",27.7,"Röthenbach im Emmental",28.6,0.9,3.15,3.15
"337",906,"Schangnau",26.2,"Schangnau",28.88,2.69,9.31,9.31
"338",2513,"Biberist",27.2,"Biberist",29.98,2.79,9.31,9.31
"339",307,"Meikirch",27.7,"Meikirch",28.6,0.9,3.15,3.15
"340",956,"Rüegsau",27.7,"Rüegsau",28.6,0.9,3.15,3.15
"341",739,"Ipsach",27.7,"Ipsach",28.6,0.9,3.15,3.15
"342",6702,"Boécourt",27.9,"Boécourt",28.8,0.9,3.12,3.12
"343",948,"Forst-Längenbühl",27.7,"Forst-Längenbühl",28.6,0.9,3.15,3.15
"344",741,"Merzligen",27.7,"Merzligen",28.6,0.9,3.15,3.15
"345",335,"Oeschenbach",27.7,"Oeschenbach",28.6,0.9,3.15,3.15
"346",354,"Kirchlindach",27.7,"Kirchlindach",28.6,0.9,3.15,3.15
"347",386,"Dotzigen",27.7,"Dotzigen",28.6,0.9,3.15,3.15
"348",2535,"Drei Höfe",27.3,"Drei Höfe",28.2,0.9,3.19,3.19
"349",494,"Gals",27.7,"Gals",28.6,0.9,3.15,3.15
"350",2790,"Roggenburg",27.7,"Roggenburg",28.6,0.9,3.15,3.15
"351",438,"Orvin",27.7,"Orvin",28.6,0.9,3.15,3.15
"352",492,"Erlach",27.7,"Erlach",28.6,0.9,3.15,3.15
"353",493,"Finsterhennen",27.7,"Finsterhennen",28.6,0.9,3.15,3.15
"354",2519,"Gerlafingen",27.2,"Gerlafingen",28.1,0.9,3.2,3.2
"355",390,"Meinisberg",27.7,"Meinisberg",28.6,0.9,3.15,3.15
"356",2555,"Rüttenen",27.3,"Rüttenen",28.2,0.9,3.19,3.19
"357",2530,"Recherswil",27.3,"Recherswil",28.2,0.9,3.19,3.19
"358",627,"Worb",28.2,"Worb",32.25,4.06,12.59,12.59
"359",6730,"Val Terbi",27.9,"Val Terbi",28.8,0.9,3.12,3.12
"360",6729,"Haute-Sorne",27.9,"Haute-Sorne",28.8,0.9,3.12,3.12
"361",2781,"Blauen",27.7,"Blauen",28.6,0.9,3.15,3.15
"362",6811,"Damphreux-Lugnez",27.9,"Damphreux-Lugnez",28.8,0.9,3.12,3.12
"363",567,"Reichenbach im Kandertal",27.7,"Reichenbach im Kandertal",28.6,0.9,3.15,3.15
"364",980,"Inkwil",27.7,"Inkwil",28.6,0.9,3.15,3.15
"365",620,"Oberthal",27.7,"Oberthal",28.6,0.9,3.15,3.15
"366",2553,"Oberdorf (SO)",27.3,"Oberdorf (SO)",28.2,0.9,3.19,3.19
"367",609,"Häutligen",27.7,"Häutligen",28.6,0.9,3.15,3.15
"368",909,"Trubschachen",27.7,"Trubschachen",28.6,0.9,3.15,3.15
"369",867,"Gurzelen",27.7,"Gurzelen",28.6,0.9,3.15,3.15
"370",690,"Court",27.7,"Court",28.6,0.9,3.15,3.15
"371",6783,"Courchavon",27.9,"Courchavon",28.8,0.9,3.12,3.12
"372",877,"Niedermuhlern",27.7,"Niedermuhlern",28.6,0.9,3.15,3.15
"373",941,"Thierachern",27.7,"Thierachern",28.6,0.9,3.15,3.15
"374",945,"Unterlangenegg",27.7,"Unterlangenegg",28.6,0.9,3.15,3.15
"375",769,"Wimmis",26.2,"Wimmis",27.1,0.9,3.32,3.32
"376",2792,"Wahlen",27.7,"Wahlen",28.6,0.9,3.15,3.15
"377",683,"Champoz",27.7,"Champoz",28.6,0.9,3.15,3.15
"378",6716,"Mettembert",27.9,"Mettembert",29,1.1,3.79,3.79
"379",703,"Reconvilier",27.7,"Reconvilier",28.6,0.9,3.15,3.15
"380",6715,"Mervelier",27.9,"Mervelier",28.8,0.9,3.12,3.12
"381",579,"Habkern",27.7,"Habkern",28.6,0.9,3.15,3.15
"382",756,"Twann-Tüscherz",27.7,"Twann-Tüscherz",28.6,0.9,3.15,3.15
"383",605,"Bowil",27.7,"Bowil",28.6,0.9,3.15,3.15
"384",734,"Bühl",27.7,"Bühl",28.6,0.9,3.15,3.15
"385",562,"Aeschi bei Spiez",27.7,"Aeschi bei Spiez",28.6,0.9,3.15,3.15
"386",709,"Seehof",27.7,"Seehof",28.6,0.9,3.15,3.15
"387",843,"Saanen",27.7,"Saanen",28.6,0.9,3.15,3.15
"388",784,"Innertkirchen",27.7,"Innertkirchen",28.6,0.9,3.15,3.15
"389",564,"Kandergrund",27.7,"Kandergrund",28.6,0.9,3.15,3.15
"390",571,"Beatenberg",27.7,"Beatenberg",28.6,0.9,3.15,3.15
"391",665,"Gurbrü",26.2,"Gurbrü",27.1,0.9,3.32,3.32
"392",613,"Landiswil",27.7,"Landiswil",28.6,0.9,3.15,3.15
"393",339,"Rohrbachgraben",27.7,"Rohrbachgraben",28.6,0.9,3.15,3.15
"394",888,"Wald (BE)",27.7,"Wald (BE)",28.6,0.9,3.15,3.15
"395",572,"Bönigen",27.7,"Bönigen",28.6,0.9,3.15,3.15
"396",576,"Grindelwald",26.7,"Grindelwald",32.29,5.59,17.31,17.31
"397",2789,"Nenzlingen",26.95,"Nenzlingen",28.6,1.65,5.77,5.77
"398",6778,"Bure",27.9,"Bure",28.8,0.9,3.12,3.12
"399",6719,"Pleigne",27.9,"Pleigne",28.8,0.9,3.12,3.12
"400",923,"Buchholterberg",26.95,"Buchholterberg",32.19,5.24,16.28,16.28
"401",711,"Sorvilier",27.7,"Sorvilier",28.6,0.9,3.15,3.15
"402",713,"Tavannes",27.7,"Tavannes",28.6,0.9,3.15,3.15
"403",681,"Belprahon",27.7,"Belprahon",28.6,0.9,3.15,3.15
"404",421,"Rumendingen",27.7,"Rumendingen",28.6,0.9,3.15,3.15
"405",2511,"Aeschi (SO)",27.3,"Aeschi (SO)",32.22,4.92,15.27,15.27
"406",592,"Schwanden bei Brienz",26.2,"Schwanden bei Brienz",27.1,0.9,3.32,3.32
"407",2787,"Laufen",27.7,"Laufen",30.62,2.93,9.57,9.57
"408",6703,"Bourrignon",27.9,"Bourrignon",28.8,0.9,3.12,3.12
"409",502,"Vinelz",27.7,"Vinelz",28.6,0.9,3.15,3.15
"410",410,"Höchstetten",26.2,"Höchstetten",27.1,0.9,3.32,3.32
"411",407,"Heimiswil",27.7,"Heimiswil",28.6,0.9,3.15,3.15
"412",556,"Zielebach",27.3,"Zielebach",28.2,0.9,3.19,3.19
"413",2525,"Kriegstetten",27.2,"Kriegstetten",28.1,0.9,3.2,3.2
"414",2545,"Flumenthal",27.3,"Flumenthal",28.2,0.9,3.19,3.19
"415",588,"Niederried b. Interlaken",26.2,"Niederried b. Interlaken",27.1,0.9,3.32,3.32
"416",336,"Reisiswil",27.7,"Reisiswil",28.6,0.9,3.15,3.15
"417",884,"Toffen",27.7,"Toffen",28.6,0.9,3.15,3.15
"418",2547,"Günsberg",27.3,"Günsberg",28.2,0.9,3.19,3.19
"419",341,"Schwarzhäusern",28.2,"Schwarzhäusern",29.1,0.9,3.09,3.09
"420",615,"Mirchel",27.7,"Mirchel",28.6,0.9,3.15,3.15
"421",431,"Corgémont",27.7,"Corgémont",28.6,0.9,3.15,3.15
"422",716,"Petit-Val",27.7,"Petit-Val",28.6,0.9,3.15,3.15
"423",736,"Hagneck",27.7,"Hagneck",28.6,0.9,3.15,3.15
"424",976,"Graben",27.7,"Graben",28.6,0.9,3.15,3.15
"425",979,"Herzogenbuchsee",26.85,"Herzogenbuchsee",31.11,4.26,13.69,13.69
"426",325,"Busswil bei Melchnau",27.7,"Busswil bei Melchnau",28.6,0.9,3.15,3.15
"427",866,"Gerzensee",27.7,"Gerzensee",28.6,0.9,3.15,3.15
"428",958,"Trachselwald",27.7,"Trachselwald",28.6,0.9,3.15,3.15
"429",372,"Evilard",27.7,"Evilard",28.6,0.9,3.15,3.15
"430",358,"Stettlen",27.7,"Stettlen",28.6,0.9,3.15,3.15
"431",6781,"Coeuve",28.1,"Coeuve",28.8,0.7,2.43,2.43
"432",6708,"Courrendlin",28.1,"Courrendlin",29,0.9,3.1,3.1
"433",6724,"Soyhières",27.9,"Soyhières",28.8,0.9,3.12,3.12
"434",936,"Pohlern",27.7,"Pohlern",28.6,0.9,3.15,3.15
"435",747,"Scheuren",26.2,"Scheuren",27.1,0.9,3.32,3.32
"436",901,"Eggiwil",27.7,"Eggiwil",28.6,0.9,3.15,3.15
"437",704,"Roches (BE)",27.7,"Roches (BE)",28.6,0.9,3.15,3.15
"438",6785,"Courtedoux",27.9,"Courtedoux",28.8,0.9,3.12,3.12
"439",903,"Lauperswil",26.2,"Lauperswil",29.4,3.2,10.88,10.88
"440",791,"Boltigen",27.7,"Boltigen",28.6,0.9,3.15,3.15
"441",907,"Signau",27.7,"Signau",28.7,1,3.48,3.48
"442",785,"Meiringen",27.7,"Meiringen",29.48,1.78,6.04,6.04
"443",751,"Täuffelen",27.7,"Täuffelen",28.6,0.9,3.15,3.15
"444",987,"Rumisberg",27.7,"Rumisberg",28.6,0.9,3.15,3.15
"445",361,"Zollikofen",27.7,"Zollikofen",28.6,0.9,3.15,3.15
"446",310,"Rapperswil (BE)",26.2,"Rapperswil (BE)",31.67,5.47,17.27,17.27
"447",422,"Rüti bei Lyssach",27.7,"Rüti bei Lyssach",28.6,0.9,3.15,3.15
"448",357,"Oberbalm",27.7,"Oberbalm",28.6,0.9,3.15,3.15
"449",742,"Mörigen",27.7,"Mörigen",28.6,0.9,3.15,3.15
"450",744,"Orpund",27.7,"Orpund",28.6,0.9,3.15,3.15
"451",952,"Dürrenroth",27.7,"Dürrenroth",28.6,0.9,3.15,3.15
"452",889,"Thurnen",27.7,"Thurnen",28.6,0.9,3.15,3.15
"453",2793,"Zwingen",27.7,"Zwingen",28.6,0.9,3.15,3.15
"454",717,"Valbirse",27.7,"Valbirse",28.6,0.9,3.15,3.15
"455",701,"Perrefitte",26.2,"Perrefitte",27.1,0.9,3.32,3.32
"456",2551,"Lommiswil",26.2,"Lommiswil",30.24,4.04,13.36,13.36
"457",2528,"Obergerlafingen",27.3,"Obergerlafingen",28.2,0.9,3.19,3.19
"458",670,"Neuenegg",27.7,"Neuenegg",28.6,0.9,3.15,3.15
"459",2541,"Balm bei Günsberg",27.3,"Balm bei Günsberg",28.2,0.9,3.19,3.19
"460",724,"Nods",26.2,"Nods",31.32,5.12,16.35,16.35
"461",668,"Mühleberg",27.7,"Mühleberg",28.6,0.9,3.15,3.15
"462",326,"Gondiswil",27.7,"Gondiswil",28.6,0.9,3.15,3.15
"463",782,"Guttannen",27.7,"Guttannen",28.6,0.9,3.15,3.15
"464",671,"Wileroltigen",27.7,"Wileroltigen",28.6,0.9,3.15,3.15
"465",767,"Reutigen",27.7,"Reutigen",28.6,0.9,3.15,3.15
"466",6757,"Saignelégier",27.9,"Saignelégier",29.81,1.92,6.44,6.44
"467",2542,"Bellach",27.3,"Bellach",28.2,0.9,3.19,3.19
"468",402,"Alchenstorf",27.7,"Alchenstorf",28.6,0.9,3.15,3.15
"469",632,"Wichtrach",27.7,"Wichtrach",28.6,0.9,3.15,3.15
"470",2544,"Feldbrunnen-St. Niklaus",26.9,"Feldbrunnen-St. Niklaus",27.8,0.9,3.24,3.24
"471",6771,"Alle",27.9,"Alle",28.8,0.9,3.12,3.12
"472",6808,"Clos du Doubs",27.9,"Clos du Doubs",28.8,0.9,3.12,3.12
"473",6751,"Montfaucon",27.9,"Montfaucon",28.8,0.9,3.12,3.12
"474",363,"Ostermundigen",27.7,"Ostermundigen",28.6,0.9,3.15,3.15
"475",356,"Muri bei Bern",27.7,"Muri bei Bern",28.6,0.9,3.15,3.15
"476",763,"Erlenbach im Simmental",27.7,"Erlenbach im Simmental",28.6,0.9,3.15,3.15
"477",783,"Hasliberg",26.2,"Hasliberg",27.1,0.9,3.32,3.32
"478",497,"Lüscherz",27.7,"Lüscherz",28.6,0.9,3.15,3.15
"479",442,"Romont (BE)",27.7,"Romont (BE)",28.6,0.9,3.15,3.15
"480",1098,"Ruswil",25.41,"Ruswil",21.29,-4.12,-19.35,19.35
"481",1063,"Meggen",25.35,"Meggen",21.29,-4.06,-19.07,19.07
"482",1053,"Dierikon",25.41,"Dierikon",21.29,-4.12,-19.35,19.35
"483",1122,"Altbüron",25.41,"Altbüron",21.29,-4.12,-19.35,19.35
"484",1086,"Grosswangen",25.41,"Grosswangen",21.29,-4.12,-19.35,19.35
"485",1127,"Egolzwil",25.25,"Egolzwil",21.29,-3.96,-18.6,18.6
"486",1084,"Eich",25.41,"Eich",21.29,-4.12,-19.35,19.35
"487",1121,"Alberswil",25.41,"Alberswil",21.29,-4.12,-19.35,19.35
"488",1146,"Wauwil",25.41,"Wauwil",21.29,-4.12,-19.35,19.35
"489",1129,"Fischbach",25.41,"Fischbach",21.29,-4.12,-19.35,19.35
"490",1052,"Buchrain",25.41,"Buchrain",21.29,-4.12,-19.35,19.35
"491",1128,"Ettiswil",25.41,"Ettiswil",21.29,-4.12,-19.35,19.35
"492",1123,"Altishofen",25.41,"Altishofen",21.29,-4.12,-19.35,19.35
"493",1103,"Sursee",25.41,"Sursee",21.29,-4.12,-19.35,19.35
"494",1010,"Escholzmatt-Marbach",25.41,"Escholzmatt-Marbach",26.18,0.76,2.9,2.9
"495",1009,"Werthenstein",25.41,"Werthenstein",21.29,-4.12,-19.35,19.35
"496",1055,"Gisikon",25.41,"Gisikon",21.29,-4.12,-19.35,19.35
"497",1151,"Willisau",25.29,"Willisau",26.43,1.14,4.31,4.31
"498",1024,"Emmen",25.25,"Emmen",21.19,-4.06,-19.16,19.16
"499",1099,"Schenkon",25.41,"Schenkon",21.29,-4.12,-19.35,19.35
"500",1097,"Rickenbach (LU)",25.41,"Rickenbach (LU)",21.29,-4.12,-19.35,19.35
"501",1054,"Ebikon",25.41,"Ebikon",21.29,-4.12,-19.35,19.35
"502",1104,"Triengen",25.41,"Triengen",21.29,-4.12,-19.35,19.35
"503",1081,"Beromünster",25.41,"Beromünster",21.29,-4.12,-19.35,19.35
"504",1136,"Menznau",25.15,"Menznau",21.29,-3.86,-18.13,18.13
"505",1025,"Ermensee",25.41,"Ermensee",21.29,-4.12,-19.35,19.35
"506",1064,"Meierskappel",25.41,"Meierskappel",21.29,-4.12,-19.35,19.35
"507",1093,"Neuenkirch",25.25,"Neuenkirch",21.19,-4.06,-19.16,19.16
"508",1150,"Zell (LU)",25.41,"Zell (LU)",21.29,-4.12,-19.35,19.35
"509",1039,"Römerswil",25.41,"Römerswil",21.29,-4.12,-19.35,19.35
"510",1100,"Schlierbach",25.41,"Schlierbach",21.29,-4.12,-19.35,19.35
"511",1142,"Roggliswil",25.41,"Roggliswil",21.29,-4.12,-19.35,19.35
"512",1041,"Schongau",25.6,"Schongau",21.54,-4.06,-18.85,18.85
"513",1083,"Buttisholz",25.41,"Buttisholz",21.29,-4.12,-19.35,19.35
"514",1040,"Rothenburg",25.41,"Rothenburg",21.29,-4.12,-19.35,19.35
"515",1001,"Doppleschwand",25.41,"Doppleschwand",21.29,-4.12,-19.35,19.35
"516",1057,"Honau",25.41,"Honau",21.29,-4.12,-19.35,19.35
"517",1139,"Pfaffnau",25.41,"Pfaffnau",21.29,-4.12,-19.35,19.35
"518",1082,"Büron",25.41,"Büron",21.29,-4.12,-19.35,19.35
"519",1091,"Mauensee",25.41,"Mauensee",21.29,-4.12,-19.35,19.35
"520",1026,"Eschenbach (LU)",25.3,"Eschenbach (LU)",21.29,-4.01,-18.84,18.84
"521",1095,"Oberkirch",25.41,"Oberkirch",21.29,-4.12,-19.35,19.35
"522",1051,"Adligenswil",25.41,"Adligenswil",21.29,-4.12,-19.35,19.35
"523",1059,"Kriens",25.41,"Kriens",24.19,-1.22,-5.04,5.04
"524",1030,"Hitzkirch",25.41,"Hitzkirch",21.29,-4.12,-19.35,19.35
"525",1140,"Reiden",25.41,"Reiden",21.29,-4.12,-19.35,19.35
"526",1061,"Luzern",26.2,"Luzern",25.01,-1.19,-4.76,4.76
"527",1065,"Root",25.15,"Root",21.09,-4.06,-19.25,19.25
"528",1102,"Sempach",25.41,"Sempach",21.29,-4.12,-19.35,19.35
"529",1125,"Dagmersellen",25.41,"Dagmersellen",21.29,-4.12,-19.35,19.35
"530",1032,"Hohenrain",25.41,"Hohenrain",21.29,-4.12,-19.35,19.35
"531",1094,"Nottwil",25.41,"Nottwil",21.29,-4.12,-19.35,19.35
"532",1131,"Grossdietwil",25.41,"Grossdietwil",21.29,-4.12,-19.35,19.35
"533",1067,"Udligenswil",25.41,"Udligenswil",21.29,-4.12,-19.35,19.35
"534",1085,"Geuensee",25.41,"Geuensee",21.29,-4.12,-19.35,19.35
"535",1143,"Schötz",25.41,"Schötz",21.29,-4.12,-19.35,19.35
"536",1021,"Aesch (LU)",25.41,"Aesch (LU)",21.29,-4.12,-19.35,19.35
"537",1089,"Knutwil",25.41,"Knutwil",21.29,-4.12,-19.35,19.35
"538",1002,"Entlebuch",25.41,"Entlebuch",21.29,-4.12,-19.35,19.35
"539",1137,"Nebikon",25.41,"Nebikon",21.29,-4.12,-19.35,19.35
"540",1147,"Wikon",25.41,"Wikon",21.29,-4.12,-19.35,19.35
"541",1004,"Flühli",25.41,"Flühli",21.29,-4.12,-19.35,19.35
"542",1037,"Rain",25.41,"Rain",21.29,-4.12,-19.35,19.35
"543",1005,"Hasle (LU)",25.41,"Hasle (LU)",21.29,-4.12,-19.35,19.35
"544",1023,"Ballwil",25.41,"Ballwil",21.29,-4.12,-19.35,19.35
"545",1107,"Wolhusen",25.41,"Wolhusen",21.29,-4.12,-19.35,19.35
"546",1033,"Inwil",25.41,"Inwil",21.29,-4.12,-19.35,19.35
"547",1008,"Schüpfheim",25.41,"Schüpfheim",21.29,-4.12,-19.35,19.35
"548",1007,"Romoos",25.41,"Romoos",21.29,-4.12,-19.35,19.35
"549",1058,"Horw",25.33,"Horw",21.27,-4.06,-19.09,19.09
"550",1088,"Hildisrieden",25.41,"Hildisrieden",21.29,-4.12,-19.35,19.35
"551",443,"Saint-Imier",34.59,"Saint-Imier",33.07,-1.52,-4.6,4.6
"552",3808,"Rossa",30.63,"Rossa",36.01,5.38,14.94,14.94
"553",3837,"Calanca",30.63,"Calanca",36.01,5.38,14.94,14.94
"554",5072,"Faido",28.32,"Faido",28.22,-0.11,-0.39,0.39
"555",3427,"Wil (SG)",31.55,"Wil (SG)",30.94,-0.61,-1.97,1.97
"556",3352,"Ebnat-Kappel",27.14,"Ebnat-Kappel",27.89,0.76,2.72,2.72
"557",6034,"Orsières",29.19,"Orsières",29.64,0.45,1.52,1.52
"558",6032,"Bourg-Saint-Pierre",29.19,"Bourg-Saint-Pierre",29.64,0.45,1.52,1.52
"559",6033,"Liddes",29.19,"Liddes",29.64,0.45,1.52,1.52
"560",2845,"Diepflingen",30.2,"Diepflingen",31.88,1.69,5.3,5.3
"561",2832,"Ramlinsburg",30.2,"Ramlinsburg",31.88,1.69,5.3,5.3
"562",2867,"Wittinsburg",30.2,"Wittinsburg",31.88,1.69,5.3,5.3
"563",2846,"Gelterkinden",30.2,"Gelterkinden",31.88,1.69,5.3,5.3
"564",2895,"Waldenburg",30.2,"Waldenburg",31.88,1.69,5.3,5.3
"565",2884,"Diegten",30.2,"Diegten",31.88,1.69,5.3,5.3
"566",2890,"Liedertswil",30.2,"Liedertswil",31.88,1.69,5.3,5.3
"567",2856,"Ormalingen",30.2,"Ormalingen",31.88,1.69,5.3,5.3
"568",2892,"Oberdorf (BL)",30.2,"Oberdorf (BL)",31.88,1.69,5.3,5.3
"569",2857,"Rickenbach (BL)",30.2,"Rickenbach (BL)",31.88,1.69,5.3,5.3
"570",2851,"Kilchberg (BL)",30.2,"Kilchberg (BL)",31.88,1.69,5.3,5.3
"571",2862,"Tecknau",30.2,"Tecknau",31.88,1.69,5.3,5.3
"572",2865,"Wenslingen",30.2,"Wenslingen",31.88,1.69,5.3,5.3
"573",2821,"Arisdorf",30.2,"Arisdorf",31.88,1.69,5.3,5.3
"574",2866,"Wintersingen",30.2,"Wintersingen",31.88,1.69,5.3,5.3
"575",2844,"Buus",30.2,"Buus",31.88,1.69,5.3,5.3
"576",2834,"Ziefen",30.2,"Ziefen",31.88,1.69,5.3,5.3
"577",2829,"Liestal",30.2,"Liestal",31.88,1.69,5.3,5.3
"578",2848,"Hemmiken",30.2,"Hemmiken",31.88,1.69,5.3,5.3
"579",2824,"Frenkendorf",30.2,"Frenkendorf",31.88,1.69,5.3,5.3
"580",2841,"Anwil",30.2,"Anwil",31.88,1.69,5.3,5.3
"581",2869,"Zunzgen",30.2,"Zunzgen",31.88,1.69,5.3,5.3
"582",2855,"Oltingen",30.2,"Oltingen",31.88,1.69,5.3,5.3
"583",2842,"Böckten",30.2,"Böckten",31.88,1.69,5.3,5.3
"584",2860,"Rünenberg",30.2,"Rünenberg",31.88,1.69,5.3,5.3
"585",2847,"Häfelfingen",30.2,"Häfelfingen",31.88,1.69,5.3,5.3
"586",2852,"Läufelfingen",30.2,"Läufelfingen",31.88,1.69,5.3,5.3
"587",2827,"Hersberg",30.2,"Hersberg",31.88,1.69,5.3,5.3
"588",2864,"Thürnen",30.2,"Thürnen",31.88,1.69,5.3,5.3
"589",2828,"Lausen",30.2,"Lausen",31.88,1.69,5.3,5.3
"590",2843,"Buckten",30.2,"Buckten",31.88,1.69,5.3,5.3
"591",2863,"Tenniken",30.2,"Tenniken",31.88,1.69,5.3,5.3
"592",2886,"Hölstein",30.2,"Hölstein",31.88,1.69,5.3,5.3
"593",2823,"Bubendorf",30.2,"Bubendorf",31.88,1.69,5.3,5.3
"594",2826,"Giebenach",30.2,"Giebenach",31.88,1.69,5.3,5.3
"595",2894,"Titterten",30.2,"Titterten",31.88,1.69,5.3,5.3
"596",2888,"Langenbruck",30.2,"Langenbruck",31.88,1.69,5.3,5.3
"597",2825,"Füllinsdorf",30.2,"Füllinsdorf",31.88,1.69,5.3,5.3
"598",2831,"Pratteln",30.2,"Pratteln",32.26,2.07,6.42,6.42
"599",2854,"Nusshof",30.2,"Nusshof",31.88,1.69,5.3,5.3
"600",2891,"Niederdorf",30.2,"Niederdorf",31.88,1.69,5.3,5.3
"601",2885,"Eptingen",30.2,"Eptingen",31.88,1.69,5.3,5.3
"602",2882,"Bennwil",30.2,"Bennwil",31.88,1.69,5.3,5.3
"603",2868,"Zeglingen",30.2,"Zeglingen",31.88,1.69,5.3,5.3
"604",2887,"Lampenberg",30.2,"Lampenberg",31.88,1.69,5.3,5.3
"605",2859,"Rümlingen",30.2,"Rümlingen",31.88,1.69,5.3,5.3
"606",2833,"Seltisberg",30.2,"Seltisberg",31.88,1.69,5.3,5.3
"607",2850,"Känerkinden",30.2,"Känerkinden",31.88,1.69,5.3,5.3
"608",2881,"Arboldswil",30.2,"Arboldswil",31.88,1.69,5.3,5.3
"609",2858,"Rothenfluh",30.2,"Rothenfluh",31.88,1.69,5.3,5.3
"610",6204,"Steg-Hohtenn",30.23,"Steg-Hohtenn",32.79,2.56,7.81,7.81
"611",6294,"Staldenried",26.18,"Staldenried",26.12,-0.07,-0.27,0.27
"612",3746,"Zernez",22.12,"Zernez",20.83,-1.29,-6.19,6.19
"613",3762,"Scuol",21.12,"Scuol",20.07,-1.05,-5.23,5.23
"614",3764,"Valsot",20.12,"Valsot",19.57,-0.55,-2.81,2.81
"615",1703,"Hünenberg",25.14,"Hünenberg",29.87,4.73,15.84,15.84
"616",102,"Weiach",31.13,"Weiach",30.47,-0.67,-2.2,2.2
"617",923,"Buchholterberg",35.91,"Buchholterberg",32.19,-3.72,-11.56,11.56
"618",619,"Oberdiessbach",36.26,"Oberdiessbach",33.86,-2.4,-7.09,7.09
"619",614,"Linden",35.16,"Linden",35.78,0.62,1.73,1.73
"620",4221,"Abtwil",27.95,"Abtwil",30,2.05,6.83,6.83
"621",1145,"Ufhusen",28.96,"Ufhusen",32.59,3.63,11.14,11.14
"622",4257,"Olsberg",24.2,"Olsberg",23.75,-0.45,-1.89,1.89
"623",198,"Uster",28.55,"Uster",29.79,1.24,4.16,4.16
"624",2513,"Biberist",28.78,"Biberist",29.98,1.2,4,4
"625",4029,"Gebenstorf",29.5,"Gebenstorf",31.47,1.98,6.29,6.29
"626",6285,"Grächen",29.06,"Grächen",29.95,0.89,2.97,2.97
"627",6292,"St. Niklaus",27.61,"St. Niklaus",27.56,-0.05,-0.18,0.18
"628",6283,"Embd",27.61,"Embd",27.75,0.14,0.5,0.5
"629",6199,"Raron",25.23,"Raron",24.96,-0.27,-1.08,1.08
"630",3315,"Schänis",34.92,"Schänis",34.44,-0.48,-1.39,1.39
"631",6197,"Kippel",31.74,"Kippel",32.49,0.74,2.28,2.28
"632",6202,"Wiler (Lötschen)",31.74,"Wiler (Lötschen)",32.49,0.74,2.28,2.28
"633",6195,"Ferden",31.74,"Ferden",32.49,0.74,2.28,2.28
"634",6192,"Blatten",31.74,"Blatten",32.49,0.74,2.28,2.28
"635",6291,"Saas-Grund",23.93,"Saas-Grund",25.47,1.54,6.05,6.05
"636",6293,"Stalden (VS)",23.93,"Stalden (VS)",23.89,-0.04,-0.17,0.17
"637",6296,"Törbel",23.93,"Törbel",24.65,0.72,2.92,2.92
"638",3752,"Samnaun",18.87,"Samnaun",19.67,0.79,4.02,4.02
"639",1323,"Wollerau",25.77,"Wollerau",28.71,2.95,10.28,10.28
"640",1322,"Freienbach",25.77,"Freienbach",28.71,2.95,10.28,10.28
"641",1321,"Feusisberg",25.77,"Feusisberg",25.51,-0.26,-1.02,1.02
"642",1344,"Lachen",36.91,"Lachen",33.55,-3.36,-10.01,10.01
"643",176,"Lindau",27.21,"Lindau",29.96,2.75,9.18,9.18
"644",4280,"Oftringen",26.1,"Oftringen",30.65,4.54,14.81,14.81
"645",4282,"Rothrist",27.5,"Rothrist",32.85,5.35,16.29,16.29
"646",4287,"Vordemwald",27.5,"Vordemwald",32.85,5.35,16.29,16.29
"647",4761,"Sirnach",29.38,"Sirnach",31.13,1.76,5.65,5.65
"648",120,"Wald (ZH)",25.16,"Wald (ZH)",26.48,1.32,4.98,4.98
"649",2517,"Derendingen",30.7,NA,NA,NA,NA,NA
"650",3851,"Davos",23.66,"Davos",23.31,-0.35,-1.5,1.5
"651",4276,"Kölliken",26.35,"Kölliken",29.43,3.08,10.47,10.47
"652",979,"Herzogenbuchsee",30.5,"Herzogenbuchsee",31.11,0.61,1.96,1.96
"653",584,"Lauterbrunnen",23.61,"Lauterbrunnen",29.71,6.1,20.53,20.53
"654",1368,"Oberiberg",28.16,"Oberiberg",28.43,0.28,0.98,0.98
"655",1370,"Rothenthurm",27.75,"Rothenthurm",28.03,0.28,1,1
"656",1069,"Weggis",27.91,"Weggis",28.18,0.28,0.99,0.99
"657",1331,"Küssnacht (SZ)",28.16,"Küssnacht (SZ)",28.43,0.28,0.98,0.98
"658",1056,"Greppen",27.91,"Greppen",28.18,0.28,0.99,0.99
"659",1364,"Ingenbohl",28.16,"Ingenbohl",28.43,0.28,0.98,0.98
"660",1366,"Morschach",28.16,"Morschach",29.22,1.07,3.66,3.66
"661",1361,"Alpthal",26.91,"Alpthal",27.18,0.28,1.03,1.03
"662",1311,"Gersau",28.16,"Gersau",28.43,0.28,0.98,0.98
"663",1068,"Vitznau",27.91,"Vitznau",28.18,0.28,0.99,0.99
"664",1374,"Steinerberg",27.91,"Steinerberg",28.18,0.28,0.99,0.99
